Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index,International Securities Identification Number
MMTC,MMTC LTD,54.84,INR,1.8006311490625693,2019006,1.1725824212936153,82274997711,INR,53.35149333592762,1.0279,INR,16.581603720086196,0,Distribution services,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE123F01029
MOIL,MOIL LTD,338.95,INR,0.7879869164436446,751377,0.9073594367968096,69022187152,INR,19.312399933906523,17.5509,INR,26.13388910848394,1.93691037735849,Non-energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE490G01020
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,131.34,INR,1.9958064766638135,18823474,1.408325425995556,924891677844,INR,21.92434814542784,5.9906,INR,103.1400474737199,0.608596424496006,Producer manufacturing,Strong buy,"Nifty 500, Nifty Next 50, Nifty Auto, Nifty Infrastructure, Nifty 200, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Manufacturing, Nifty LargeMidCap 250",INE775A01035
MOTILALOFS,MOTILAL OSWAL FIN LTD,637.3,INR,0.16502946954812645,4770204,3.3832812907155527,381673006139,INR,11.73178701274794,54.3225,INR,71.37300305378189,0.785114234121065,Technology services,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE338I01027
MPHASIS,MPHASIS LTD,2429.95,INR,5.3819632673417575,1232731,2.2379615691007495,462027580605,INR,28.095155509307435,86.49,INR,4.734802615645431,2.26267612876684,Technology services,Buy,"Nifty 500, Nifty IT, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital, Nifty LargeMidCap 250",INE356A01018
MRF,MRF LTD,112050.15,INR,0.8480495086307995,8367,1.5776374092580372,475515918283,INR,27.104512611080278,4134.0035,INR,-13.45154284951029,0.178380704559188,Consumer durables,Neutral,"Nifty 500, Nifty Auto, Nifty Infrastructure, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE883A01011
MRPL,MRPL,135.53,INR,14.972853749575846,32575538,3.6881122066085847,237740010403,INR,28.823904721395152,4.702,INR,-81.15068229559195,2.21157390342794,Energy minerals,Sell,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE103A01014
MSTCLTD,MSTC LTD,515.05,INR,1.5577245390909944,344072,0.7464854185930566,36245439067,INR,8.683037520567527,59.3168,INR,79.32022721570075,7.96348451005147,Retail trade,,"Nifty MicroCap 250, Nifty Total Market",INE255X01014
MSUMI,MOTHERSON SUMI WRNG IND L,54.22,INR,2.3984891406987647,5747985,1.1951908786985983,239977731966,INR,37.905480984340045,1.4304,INR,8.036253776435032,1.47383935151069,Producer manufacturing,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE0FS801015
MTARTECH,MTAR TECHNOLOGIES LTD,1344,INR,1.9069644008037376,165767,1.1546815007996614,41337816515,INR,93.8796608038446,14.3162,INR,-46.50049515125469,0,Electronic technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE864I01014
MUTHOOTFIN,MUTHOOT FINANCE LTD,2356.6,INR,-0.7642909779976879,917706,1.1861815982131778,945327020323,INR,19.059434767980537,123.6448,INR,19.358285879219586,1.01923811950567,Finance,Buy,"Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE414G01012
MUTHOOTMF,MUTHOOT MICROFIN LTD,143.4,INR,6.419294990723566,964208,3.5785841958681464,24516774889,INR,4.764847784046731,30.0954,INR,65.26853377265239,0,Finance,Buy,"Nifty MicroCap 250, Nifty Total Market",INE046W01019
NAM_INDIA,NIPPON L I A M LTD,563.1,INR,1.4777437376103886,2583275,2.297683917889181,357601226160,INR,27.163531114327064,20.73,INR,35.22504892367906,3.37118523775727,Finance,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE298J01013
NATCOPHARM,NATCO PHARMA LTD.,829.3,INR,0.3873623048057053,677598,1.0611827869254251,148544773394,INR,7.963960987826941,104.1316,INR,46.94424727685294,0.723458129860734,Health technology,Neutral,"Nifty 500, Nifty Pharma, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE987B01026
NATIONALUM,NATIONAL ALUMINIUM CO LTD,185.52,INR,-2.6499449021356893,41905591,4.788958582874934,340511508541,INR,8.11758065292442,22.8541,INR,182.33063201067353,5.39374325782093,Non-energy minerals,Buy,"Nifty 500, Nifty Metal, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE139A01034
NAUKRI,INFO EDGE (I) LTD,6916,INR,0.9590820839963186,376830,1.2177364314631838,895523469067,INR,160.53555180033797,43.0808,INR,131.45916497875106,0.347285026950765,Technology services,Buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty India Consumption, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Digital, Nifty LargeMidCap 250",INE663F01024
NAVA,NAVA LTD,477.75,INR,2.4555007505897466,514625,1.1617367866196817,149356077881,INR,13.0394910299765,36.6387,INR,8.032870992852592,0.837696335078534,Utilities,,"Nifty MicroCap 250, Nifty Total Market",INE725A01030
NAVINFLUOR,NAVIN FLUORINE INT. LTD,4246.7,INR,1.8771965598723745,182555,1.7170383287387003,210547277624,INR,79.84019552547471,53.19,INR,-21.397960691591553,0.282635576753224,Process industries,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE048G01026
NAZARA,NAZARA TECHNOLOGIES LTD,969.95,INR,1.2104137319350992,1719366,8.185855054082273,84773108114,INR,113.34899266115085,8.5572,INR,-13.34305504921619,0,Technology services,Buy,"Nifty Media, Nifty MicroCap 250, Nifty Total Market",INE418L01021
NBCC,NBCC (INDIA) LTD,83.73,INR,0.9038322487346349,15715918,1.768149142650766,226071009064,INR,45.096138309904674,1.8567,INR,34.08680580631183,1.13459930729726,Commercial services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty CPSE, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE095N01031
NCC,NCC LTD,206.03,INR,2.25828866388724,7950268,1.1593678342181466,129367785113,INR,16.064592088950572,12.8251,INR,21.56262440522455,1.06770201407425,Consumer durables,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE868B01028
NEOGEN,NEOGEN CHEMICALS LTD,1776.5,INR,0.44100186577712186,33184,0.43969498015781,46819555228,INR,94.92740845235996,18.7143,INR,41.420377689279164,0.112695103397757,Process industries,Buy,"Nifty MicroCap 250, Nifty Total Market",INE136S01016
NESCO,NESCO LTD.,931.95,INR,3.896321070234119,82100,2.358497341304154,65647546466,INR,16.763167977033948,55.5951,INR,14.346859400613333,0.643984115058495,Producer manufacturing,Buy,"Nifty MicroCap 250, Nifty Total Market",INE317F01035
NESTLEIND,NESTLE INDIA LTD,2268.85,INR,2.1291440660799767,792637,1.5384560142650876,2184249665294,INR,66.93226974101488,33.8977,INR,15.073241110073837,0.629014103158313,Consumer non-durables,Neutral,"Nifty 50, Nifty 500, Nifty FMCG, Nifty 200, Nifty India Consumption, Nifty MNC, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE239A01024
NETWEB,NETWEB TECH INDIA LTD,1606.55,INR,6.011415751097028,748074,3.623608282129095,90801983434,INR,89.53581042294809,17.9431,INR,,0.124785524879114,Electronic technology,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE0NT901020
NETWORK18,NETWORK18 MEDIA & INV LTD,47.44,INR,7.793683253805953,13696241,2.2895047162616216,73183318588,INR,,-12.2215,INR,-550.3219283775875,0,Consumer services,,"Nifty 500, Nifty Media, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE870H01013
NEULANDLAB,NEULAND LAB LTD.,11792.95,INR,0.954072679022392,32345,0.9002627447924311,151628757414,INR,50.456929588902426,233.7231,INR,-5.423814818951249,0.118459351519664,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE794A01010
NEWGEN,NEWGEN SOFTWARE TECH LTD,1034.15,INR,7.488826525309227,1944383,7.223119981217644,146440439331,INR,47.83302497687327,21.62,INR,37.44437380801017,0.386847195357834,Technology services,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE619B01017
NFL,NATIONAL FERT. LTD,84.09,INR,0.5861244019138865,2902430,1.9465857404008204,41203678739,INR,16.059662726074748,5.2361,INR,,0.32146684129063,Process industries,,"Nifty MicroCap 250, Nifty Total Market",INE870D01012
NH,NARAYANA HRUDAYALAYA LTD.,1663.8,INR,-1.3020910573928546,558062,0.6122329869152481,340332243411,INR,43.11926605504587,38.586,INR,1.5410364101430496,0.240189749902423,Health services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE410P01011
NHPC,NHPC LTD,82.56,INR,3.148425787106442,48089355,4.005507617692267,829619336114,INR,30.505468519065918,2.7064,INR,-26.87184198438218,2.30052064414578,Utilities,Buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty Energy, Nifty PSE, Nifty Commodities, Nifty CPSE, Nifty 100, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE848E01016
NIACL,THE NEW INDIA ASSU CO LTD,165.04,INR,7.602034163515451,7124606,12.689235460226175,272249594970.99997,INR,27.502999600053325,6.0008,INR,6.141219753785198,1.24697336561743,Finance,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE470Y01017
NIITMTS,NIIT LEARNING SYSTEMS LTD,438.65,INR,-0.6567772619182503,85877,0.9935845149048669,59670547172.5,INR,26.536600120992134,16.53,INR,,1.19767309227786,Commercial services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE342G01023
NLCINDIA,NLC INDIA LTD,257.49,INR,3.8349866924752076,6989730,1.9420827438671506,356781579399,INR,15.843393509801752,16.2522,INR,-12.294391918145326,1.16595413913719,Utilities,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty CPSE, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE589A01014
NMDC,NMDC LTD.,67.51,INR,-1.8607355720308199,31798886,1.2175076085309273,593359802293,INR,9.163838740328492,7.367,INR,0.6682062283926118,3.58076752111424,Non-energy minerals,Neutral,"Nifty 500, Nifty Metal, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty PSE, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE584A01023
NOCIL,NOCIL LTD,191.08,INR,1.1701170117011743,1117381,1.782511121342033,31768141721,INR,25.878274059427397,7.3838,INR,2.9933604865256918,1.57728706624606,Process industries,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE163A01018
NRBBEARING,NRB BEARING LTD,219.22,INR,-0.5985308787521507,225628,1.4356314371903294,21255126430,INR,18.846286107290233,11.632,INR,-53.32637830029693,1.13999088007296,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE349A01021
NSLNISP,NMDC STEEL LTD,36.41,INR,2.0459641255605296,6847863,0.981578535716119,106439609920,INR,,-9.422,INR,,0,Non-energy minerals,,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE0NNS01018
NTPC,NTPC LTD,351.3,INR,2.7944403803950286,36406837,2.769886377469368,3404984212203,INR,15.497959633836992,22.6675,INR,12.69513771502436,2.34942332336608,Utilities,Buy,"Nifty 50, Nifty 500, Nifty Infrastructure, Nifty 200, Nifty Energy, Nifty PSE, Nifty Commodities, Nifty CPSE, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE733E01010
NUVAMA,NUVAMA WEALTH MANAGE LTD,6344.55,INR,5.826279137650643,475652,3.3154636645809035,227431501047,INR,25.401569443888377,249.77,INR,,2.28402525863227,Finance,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE531F01015
NUVOCO,NUVOCO VISTAS CORP LTD,325.55,INR,6.80774278215223,2572729,23.539914101829773,115986462456,INR,,-1.2138,INR,-117.47480564353584,0,Non-energy minerals,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE118D01016
NYKAA,FSN E COMMERCE VENTURES,172.52,INR,2.641599238457876,8417922,1.1227226444452492,493203610840,INR,935.0677506775069,0.1845,INR,89.81481481481482,0,Retail trade,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital, Nifty LargeMidCap 250",INE388Y01029
OBEROIRLTY,OBEROI REALTY LTD,1652.5,INR,0.5996408242778382,1247467,2.4160785127176245,600616391579,INR,23.285601959231524,70.9666,INR,59.39562870741179,0.484305475678784,Finance,Buy,"Nifty 500, Nifty Realty, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE093I01010
OFSS,ORACLE FIN SERV SOFT LTD.,7644.4,INR,0.865572386129723,228080,1.1323641776135653,664108216042,INR,29.055112124667424,263.1,INR,6.929485876854303,3.13856776690903,Technology services,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Digital, Nifty LargeMidCap 250",INE881D01027
OIL,OIL INDIA LTD,393.6,INR,0.5877843087145441,3858351,1.4674570791687926,639419531425,INR,8.673424416042309,45.38,INR,24.326723396327743,3.1798524548461,Energy minerals,Strong buy,"Nifty 500, Nifty Oil and Gas, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty PSE, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty CPSE, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty LargeMidCap 250",INE274J01014
OLECTRA,OLECTRA GREENTECH LTD,1215.3,INR,7.973879436719826,1712957,2.354669400516088,99781446598,INR,75.80227662560425,16.0325,INR,46.01016356416888,0.0329042076255501,Consumer durables,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE260D01016
ONGC,OIL AND NATURAL GAS CORP.,242.42,INR,2.899104376246863,29285333,2.523131928523551,3051346781849,INR,7.8322283823776475,30.9516,INR,-7.157640876122606,5.56586270871985,Energy minerals,Buy,"Nifty 50, Nifty 500, Nifty Infrastructure, Nifty Oil and Gas, Nifty 200, Nifty Energy, Nifty PSE, Nifty Commodities, Nifty CPSE, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE213A01029
OPTIEMUS,OPTIEMUS INFRACOM LTD,452.3,INR,1.1178180192264697,383740,1.6667448482668876,39359824648,INR,59.82250320737498,7.5607,INR,30.43335748542249,0,Distribution services,,"Nifty MicroCap 250, Nifty Total Market",INE350C01017
ORCHPHARMA,ORCHID PHARMA LTD,825.2,INR,-0.3562156614139868,158628,1.3623024859778892,41883836097,INR,37.939008859484986,21.7507,INR,-16.506594807069266,0,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE191A01027
ORIENTCEM,ORIENT CEMENT LTD.,336.95,INR,-3.0220175564829472,10180061,13.853868690063326,69255354389,INR,58.81685518782293,5.7288,INR,-32.56109620002825,0.666370501999112,Non-energy minerals,Sell,"Nifty MicroCap 250, Nifty Total Market",INE876N01018
ORIENTELEC,ORIENT ELECTRIC LTD,214.22,INR,-0.427628520963088,279768,1.2579660436219717,45809659316,INR,70.59017365802221,3.0347,INR,-25.705682179841844,0.698649278062413,Consumer durables,Buy,"Nifty MicroCap 250, Nifty Total Market",INE142Z01019
ORISSAMINE,ORISSA MIN DEV CO LTD,5480.2,INR,2.7601725107819206,12622,1.1550146412884335,32869798828,INR,698.4883632006934,7.8458,INR,,0,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE725E01024
PAGEIND,PAGE INDUSTRIES LTD,42127.95,INR,0.45664332579414807,27509,1.641652095554667,470097900100,INR,69.78494490067212,603.6825,INR,24.844792557653207,1.94558991709889,Consumer non-durables,Neutral,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE761H01022
PAISALO,PAISALO DIGITAL LTD,34.93,INR,-1.3276836158192058,3324195,1.2310225253167855,31479943211,INR,13.8167002887544,2.5281,INR,39.26623698562221,0.286450873675165,Finance,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE420C01059
PARADEEP,PARADEEP PHOSPHATES LTD,95.25,INR,4.417890813418111,15856028,3.838586000660906,77665061872,INR,18.810356063747854,5.0637,INR,366.9156293222683,0.524824183898394,Process industries,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE088F01024
PARAS,PARAS DEF AND SPCE TECH L,1001.4,INR,0.6735699205790622,305750,0.9638482053351323,40358131902,INR,73.32020295945937,13.6579,INR,62.148140233405755,0,Electronic technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE045601015
PARKHOTELS,PARKHOTELS,155.82,INR,1.976439790575904,570533,0.9525699367950888,33286383362,INR,44.05054702739377,3.5373,INR,,0,Consumer services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE988S01028
PATANJALI,PATANJALI FOODS LTD,1761.05,INR,0.6055585706532554,619287,1.10946410844993,638731941633,INR,55.494457014287605,31.7338,INR,39.629166813333796,0.453296314134346,Process industries,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE619A01035
PATELENG,PATEL ENGINEERING LTD.,43.21,INR,4.1455772475295225,5967405,1.5441283323428068,36485490449,INR,10.980940279542567,3.935,INR,39.96087497776987,0,Industrial services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE244B01030
PAYTM,ONE 97 COMMUNICATIONS LTD,751.05,INR,2.267156862745095,6003737,0.8794397448036478,479079504221,INR,,-10.8198,INR,33.71926342485389,0,Finance,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Digital, Nifty LargeMidCap 250",INE982J01020
PCBL,PCBL CHEMICAL LTD,423.05,INR,7.332233921096039,8485350,6.8773761327041365,159685542167,INR,35.869325600719,11.7942,INR,-7.608789314950448,1.30008273253752,Process industries,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE602A01031
PEL,PIRAMAL ENTERPRISES LTD,996.45,INR,3.0082183284230135,874856,1.6178297541048785,224711077201,INR,43.51310043668123,22.9,INR,,1.00341159943809,Finance,Sell,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE140A01024
PERSISTENT,PERSISTENT SYSTEMS LTD,5275.55,INR,1.5691031083643785,789021,1.395695005773672,822287994483,INR,61.859774115175,85.2824,INR,27.211217183770863,0.568596419737877,Technology services,Neutral,"Nifty 500, Nifty IT, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Digital, Nifty LargeMidCap 250",INE262H01021
PETRONET,PETRONET LNG LTD,301.25,INR,1.2434884893295206,5212804,2.770302074190873,452775046002,INR,12.406615763506222,24.2814,INR,3.861206996111858,3.31290376014577,Utilities,Neutral,"Nifty 500, Nifty Oil and Gas, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE347G01014
PFC,POWER FIN CORP LTD.,407.8,INR,1.3545420653659719,7418546,1.0877393554253565,1344956451012,INR,6.03524059565072,67.5698,INR,18.515231453547933,3.86455649613544,Finance,Strong buy,"Nifty Financial Services, Nifty 500, Nifty Next 50, Nifty Financial Services 25/50, Nifty 200, Nifty PSE, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE134E01011
